weather_id,store_id,weather_condition,date
14040,60,Dry,2019-08-22
14041,1,Dry,2019-08-23
14042,2,Dry,2019-08-23
14043,3,Humid,2019-08-23
14044,4,Lightning,2019-08-23
14045,5,Humid,2019-08-23
14046,6,Lightning,2019-08-23
14047,7,Lightning,2019-08-23
14048,8,Sunny,2019-08-23
14049,9,Sunny,2019-08-23
14050,10,Lightning,2019-08-23
14051,11,Humid,2019-08-23
14052,12,Humid,2019-08-23
14053,13,Thunderstorms,2019-08-23
14054,14,Thunderstorms,2019-08-23
14055,15,Sunny,2019-08-23
14056,16,Thunderstorms,2019-08-23
14057,17,Sunny,2019-08-23
14058,18,Thunderstorms,2019-08-23
14059,19,Breezy,2019-08-23
14060,20,Thunderstorms,2019-08-23
14061,21,Humid,2019-08-23
14062,22,Thunderstorms,2019-08-23
14063,23,Thunderstorms,2019-08-23
14064,24,Thunderstorms,2019-08-23
14065,25,Hot,2019-08-23
14066,26,Thunderstorms,2019-08-23
14067,27,Sunny,2019-08-23
14068,28,Sunny,2019-08-23
14069,29,Breezy,2019-08-23
14070,30,Breezy,2019-08-23
14071,31,Dry,2019-08-23
14072,32,Thunderstorms,2019-08-23
14073,33,Sunny,2019-08-23
14074,34,Sunny,2019-08-23
14075,35,Humid,2019-08-23
14076,36,Hot,2019-08-23
14077,37,Breezy,2019-08-23
14078,38,Breezy,2019-08-23
14079,39,Sunny,2019-08-23
14080,40,Hot,2019-08-23
14081,41,Sunny,2019-08-23
14082,42,Thunderstorms,2019-08-23
14083,43,Hot,2019-08-23
14084,44,Dry,2019-08-23
14085,45,Dry,2019-08-23
14086,46,Humid,2019-08-23
14087,47,Hot,2019-08-23
14088,48,Lightning,2019-08-23
14089,49,Thunderstorms,2019-08-23
14090,50,Lightning,2019-08-23
14091,51,Hot,2019-08-23
14092,52,Breezy,2019-08-23
14093,53,Lightning,2019-08-23
14094,54,Sunny,2019-08-23
14095,55,Humid,2019-08-23
14096,56,Lightning,2019-08-23
14097,57,Breezy,2019-08-23
14098,58,Thunderstorms,2019-08-23
14099,59,Lightning,2019-08-23
14100,60,Sunny,2019-08-23
14101,1,Sunny,2019-08-24
14102,2,Dry,2019-08-24
14103,3,Thunderstorms,2019-08-24
14104,4,Breezy,2019-08-24
14105,5,Dry,2019-08-24
14106,6,Breezy,2019-08-24
14107,7,Lightning,2019-08-24
14108,8,Thunderstorms,2019-08-24
14109,9,Sunny,2019-08-24
14110,10,Thunderstorms,2019-08-24
14111,11,Lightning,2019-08-24
14112,12,Sunny,2019-08-24
14113,13,Sunny,2019-08-24
14114,14,Breezy,2019-08-24
14115,15,Lightning,2019-08-24
14116,16,Humid,2019-08-24
14117,17,Hot,2019-08-24
14118,18,Humid,2019-08-24
14119,19,Dry,2019-08-24
14120,20,Thunderstorms,2019-08-24
14121,21,Humid,2019-08-24
14122,22,Humid,2019-08-24
14123,23,Sunny,2019-08-24
14124,24,Dry,2019-08-24
14125,25,Thunderstorms,2019-08-24
14126,26,Humid,2019-08-24
14127,27,Lightning,2019-08-24
14128,28,Sunny,2019-08-24
14129,29,Humid,2019-08-24
14130,30,Humid,2019-08-24
14131,31,Humid,2019-08-24
14132,32,Hot,2019-08-24
14133,33,Breezy,2019-08-24
14134,34,Lightning,2019-08-24
14135,35,Humid,2019-08-24
14136,36,Humid,2019-08-24
14137,37,Thunderstorms,2019-08-24
14138,38,Dry,2019-08-24
14139,39,Lightning,2019-08-24
14140,40,Hot,2019-08-24
14141,41,Thunderstorms,2019-08-24
14142,42,Thunderstorms,2019-08-24
14143,43,Hot,2019-08-24
14144,44,Thunderstorms,2019-08-24
14145,45,Breezy,2019-08-24
14146,46,Hot,2019-08-24
14147,47,Lightning,2019-08-24
14148,48,Humid,2019-08-24
14149,49,Sunny,2019-08-24
14150,50,Lightning,2019-08-24
14151,51,Dry,2019-08-24
14152,52,Lightning,2019-08-24
14153,53,Sunny,2019-08-24
14154,54,Dry,2019-08-24
14155,55,Breezy,2019-08-24
14156,56,Hot,2019-08-24
14157,57,Lightning,2019-08-24
14158,58,Hot,2019-08-24
14159,59,Hot,2019-08-24
14160,60,Humid,2019-08-24
14161,1,Dry,2019-08-25
14162,2,Breezy,2019-08-25
14163,3,Lightning,2019-08-25
14164,4,Dry,2019-08-25
14165,5,Humid,2019-08-25
14166,6,Sunny,2019-08-25
14167,7,Humid,2019-08-25
14168,8,Humid,2019-08-25
14169,9,Hot,2019-08-25
14170,10,Lightning,2019-08-25
14171,11,Dry,2019-08-25
14172,12,Breezy,2019-08-25
14173,13,Breezy,2019-08-25
14174,14,Lightning,2019-08-25
14175,15,Hot,2019-08-25
14176,16,Thunderstorms,2019-08-25
14177,17,Thunderstorms,2019-08-25
14178,18,Thunderstorms,2019-08-25
14179,19,Dry,2019-08-25
14180,20,Thunderstorms,2019-08-25
14181,21,Sunny,2019-08-25
14182,22,Hot,2019-08-25
14183,23,Humid,2019-08-25
14184,24,Lightning,2019-08-25
14185,25,Lightning,2019-08-25
14186,26,Lightning,2019-08-25
14187,27,Breezy,2019-08-25
14188,28,Dry,2019-08-25
14189,29,Thunderstorms,2019-08-25
14190,30,Sunny,2019-08-25
14191,31,Breezy,2019-08-25
14192,32,Thunderstorms,2019-08-25
14193,33,Sunny,2019-08-25
14194,34,Sunny,2019-08-25
14195,35,Sunny,2019-08-25
14196,36,Hot,2019-08-25
14197,37,Sunny,2019-08-25
14198,38,Sunny,2019-08-25
14199,39,Hot,2019-08-25
14200,40,Breezy,2019-08-25
14201,41,Breezy,2019-08-25
14202,42,Dry,2019-08-25
14203,43,Dry,2019-08-25
14204,44,Thunderstorms,2019-08-25
14205,45,Lightning,2019-08-25
14206,46,Thunderstorms,2019-08-25
14207,47,Sunny,2019-08-25
14208,48,Breezy,2019-08-25
14209,49,Lightning,2019-08-25
14210,50,Thunderstorms,2019-08-25
14211,51,Dry,2019-08-25
14212,52,Lightning,2019-08-25
14213,53,Breezy,2019-08-25
14214,54,Thunderstorms,2019-08-25
14215,55,Dry,2019-08-25
14216,56,Dry,2019-08-25
14217,57,Lightning,2019-08-25
14218,58,Dry,2019-08-25
14219,59,Breezy,2019-08-25
14220,60,Lightning,2019-08-25
14221,1,Hot,2019-08-26
14222,2,Lightning,2019-08-26
14223,3,Breezy,2019-08-26
14224,4,Hot,2019-08-26
14225,5,Sunny,2019-08-26
14226,6,Lightning,2019-08-26
14227,7,Sunny,2019-08-26
14228,8,Breezy,2019-08-26
14229,9,Thunderstorms,2019-08-26
14230,10,Thunderstorms,2019-08-26
14231,11,Hot,2019-08-26
14232,12,Breezy,2019-08-26
14233,13,Humid,2019-08-26
14234,14,Lightning,2019-08-26
14235,15,Humid,2019-08-26
14236,16,Sunny,2019-08-26
14237,17,Breezy,2019-08-26
14238,18,Breezy,2019-08-26
14239,19,Sunny,2019-08-26
14240,20,Lightning,2019-08-26
14241,21,Dry,2019-08-26
14242,22,Sunny,2019-08-26
14243,23,Breezy,2019-08-26
14244,24,Thunderstorms,2019-08-26
14245,25,Hot,2019-08-26
14246,26,Dry,2019-08-26
14247,27,Humid,2019-08-26
14248,28,Sunny,2019-08-26
14249,29,Lightning,2019-08-26
14250,30,Breezy,2019-08-26
14251,31,Humid,2019-08-26
14252,32,Thunderstorms,2019-08-26
14253,33,Dry,2019-08-26
14254,34,Thunderstorms,2019-08-26
14255,35,Dry,2019-08-26
14256,36,Thunderstorms,2019-08-26
14257,37,Sunny,2019-08-26
14258,38,Humid,2019-08-26
14259,39,Breezy,2019-08-26
14260,40,Sunny,2019-08-26
14261,41,Thunderstorms,2019-08-26
14262,42,Lightning,2019-08-26
14263,43,Lightning,2019-08-26
14264,44,Sunny,2019-08-26
14265,45,Breezy,2019-08-26
14266,46,Hot,2019-08-26
14267,47,Breezy,2019-08-26
14268,48,Humid,2019-08-26
14269,49,Dry,2019-08-26
14270,50,Humid,2019-08-26
14271,51,Dry,2019-08-26
14272,52,Hot,2019-08-26
14273,53,Breezy,2019-08-26
14274,54,Lightning,2019-08-26
14275,55,Lightning,2019-08-26
14276,56,Breezy,2019-08-26
14277,57,Breezy,2019-08-26
14278,58,Lightning,2019-08-26
14279,59,Thunderstorms,2019-08-26
14280,60,Hot,2019-08-26
14281,1,Thunderstorms,2019-08-27
14282,2,Dry,2019-08-27
14283,3,Lightning,2019-08-27
14284,4,Humid,2019-08-27
14285,5,Sunny,2019-08-27
14286,6,Thunderstorms,2019-08-27
14287,7,Dry,2019-08-27
14288,8,Sunny,2019-08-27
14289,9,Humid,2019-08-27
14290,10,Sunny,2019-08-27
14291,11,Lightning,2019-08-27
14292,12,Sunny,2019-08-27
14293,13,Hot,2019-08-27
14294,14,Humid,2019-08-27
14295,15,Breezy,2019-08-27
14296,16,Sunny,2019-08-27
14297,17,Thunderstorms,2019-08-27
14298,18,Dry,2019-08-27
14299,19,Breezy,2019-08-27
14300,20,Sunny,2019-08-27
14301,21,Thunderstorms,2019-08-27
14302,22,Thunderstorms,2019-08-27
14303,23,Hot,2019-08-27
14304,24,Hot,2019-08-27
14305,25,Thunderstorms,2019-08-27
14306,26,Lightning,2019-08-27
14307,27,Dry,2019-08-27
14308,28,Thunderstorms,2019-08-27
14309,29,Breezy,2019-08-27
14310,30,Hot,2019-08-27
14311,31,Sunny,2019-08-27
14312,32,Lightning,2019-08-27
14313,33,Breezy,2019-08-27
14314,34,Sunny,2019-08-27
14315,35,Humid,2019-08-27
14316,36,Hot,2019-08-27
14317,37,Breezy,2019-08-27
14318,38,Breezy,2019-08-27
14319,39,Hot,2019-08-27
14320,40,Breezy,2019-08-27
14321,41,Sunny,2019-08-27
14322,42,Sunny,2019-08-27
14323,43,Dry,2019-08-27
14324,44,Lightning,2019-08-27
14325,45,Hot,2019-08-27
14326,46,Humid,2019-08-27
14327,47,Sunny,2019-08-27
14328,48,Breezy,2019-08-27
14329,49,Breezy,2019-08-27
14330,50,Lightning,2019-08-27
14331,51,Thunderstorms,2019-08-27
14332,52,Humid,2019-08-27
14333,53,Thunderstorms,2019-08-27
14334,54,Sunny,2019-08-27
14335,55,Humid,2019-08-27
14336,56,Lightning,2019-08-27
14337,57,Humid,2019-08-27
14338,58,Dry,2019-08-27
14339,59,Breezy,2019-08-27
14340,60,Humid,2019-08-27
14341,1,Sunny,2019-08-28
14342,2,Hot,2019-08-28
14343,3,Hot,2019-08-28
14344,4,Sunny,2019-08-28
14345,5,Hot,2019-08-28
14346,6,Breezy,2019-08-28
14347,7,Thunderstorms,2019-08-28
14348,8,Breezy,2019-08-28
14349,9,Breezy,2019-08-28
14350,10,Dry,2019-08-28
14351,11,Humid,2019-08-28
14352,12,Dry,2019-08-28
14353,13,Humid,2019-08-28
14354,14,Breezy,2019-08-28
14355,15,Thunderstorms,2019-08-28
14356,16,Sunny,2019-08-28
14357,17,Breezy,2019-08-28
14358,18,Humid,2019-08-28
14359,19,Thunderstorms,2019-08-28
14360,20,Humid,2019-08-28
14361,21,Sunny,2019-08-28
14362,22,Hot,2019-08-28
14363,23,Breezy,2019-08-28
14364,24,Thunderstorms,2019-08-28
14365,25,Sunny,2019-08-28
14366,26,Humid,2019-08-28
14367,27,Dry,2019-08-28
14368,28,Dry,2019-08-28
14369,29,Sunny,2019-08-28
14370,30,Sunny,2019-08-28
14371,31,Thunderstorms,2019-08-28
14372,32,Humid,2019-08-28
14373,33,Lightning,2019-08-28
14374,34,Lightning,2019-08-28
14375,35,Hot,2019-08-28
14376,36,Lightning,2019-08-28
14377,37,Hot,2019-08-28
14378,38,Thunderstorms,2019-08-28
14379,39,Lightning,2019-08-28
14380,40,Hot,2019-08-28
14381,41,Breezy,2019-08-28
14382,42,Sunny,2019-08-28
14383,43,Sunny,2019-08-28
14384,44,Hot,2019-08-28
14385,45,Sunny,2019-08-28
14386,46,Hot,2019-08-28
14387,47,Dry,2019-08-28
14388,48,Breezy,2019-08-28
14389,49,Sunny,2019-08-28
14390,50,Humid,2019-08-28
14391,51,Breezy,2019-08-28
14392,52,Hot,2019-08-28
14393,53,Thunderstorms,2019-08-28
14394,54,Breezy,2019-08-28
14395,55,Hot,2019-08-28
14396,56,Sunny,2019-08-28
14397,57,Thunderstorms,2019-08-28
14398,58,Dry,2019-08-28
14399,59,Dry,2019-08-28
14400,60,Breezy,2019-08-28
14401,1,Thunderstorms,2019-08-29
14402,2,Dry,2019-08-29
14403,3,Thunderstorms,2019-08-29
14404,4,Lightning,2019-08-29
14405,5,Humid,2019-08-29
14406,6,Dry,2019-08-29
14407,7,Breezy,2019-08-29
14408,8,Thunderstorms,2019-08-29
14409,9,Humid,2019-08-29
14410,10,Dry,2019-08-29
14411,11,Thunderstorms,2019-08-29
14412,12,Sunny,2019-08-29
14413,13,Dry,2019-08-29
14414,14,Breezy,2019-08-29
14415,15,Lightning,2019-08-29
14416,16,Thunderstorms,2019-08-29
14417,17,Lightning,2019-08-29
14418,18,Breezy,2019-08-29
14419,19,Thunderstorms,2019-08-29
14420,20,Hot,2019-08-29
14421,21,Humid,2019-08-29
14422,22,Sunny,2019-08-29
14423,23,Breezy,2019-08-29
14424,24,Sunny,2019-08-29
14425,25,Thunderstorms,2019-08-29
14426,26,Breezy,2019-08-29
14427,27,Lightning,2019-08-29
14428,28,Thunderstorms,2019-08-29
14429,29,Hot,2019-08-29
14430,30,Thunderstorms,2019-08-29
14431,31,Humid,2019-08-29
14432,32,Breezy,2019-08-29
14433,33,Lightning,2019-08-29
14434,34,Thunderstorms,2019-08-29
14435,35,Breezy,2019-08-29
14436,36,Dry,2019-08-29
14437,37,Dry,2019-08-29
14438,38,Dry,2019-08-29
14439,39,Lightning,2019-08-29
14440,40,Humid,2019-08-29
14441,41,Lightning,2019-08-29
14442,42,Dry,2019-08-29
14443,43,Hot,2019-08-29
14444,44,Breezy,2019-08-29
14445,45,Dry,2019-08-29
14446,46,Hot,2019-08-29
14447,47,Sunny,2019-08-29
14448,48,Dry,2019-08-29
14449,49,Humid,2019-08-29
14450,50,Sunny,2019-08-29
14451,51,Sunny,2019-08-29
14452,52,Sunny,2019-08-29
14453,53,Dry,2019-08-29
14454,54,Lightning,2019-08-29
14455,55,Sunny,2019-08-29
14456,56,Breezy,2019-08-29
14457,57,Thunderstorms,2019-08-29
14458,58,Lightning,2019-08-29
14459,59,Hot,2019-08-29
14460,60,Sunny,2019-08-29
14461,1,Hot,2019-08-30
14462,2,Humid,2019-08-30
14463,3,Breezy,2019-08-30
14464,4,Thunderstorms,2019-08-30
14465,5,Sunny,2019-08-30
14466,6,Lightning,2019-08-30
14467,7,Sunny,2019-08-30
14468,8,Lightning,2019-08-30
14469,9,Dry,2019-08-30
14470,10,Hot,2019-08-30
14471,11,Dry,2019-08-30
14472,12,Breezy,2019-08-30
14473,13,Thunderstorms,2019-08-30
14474,14,Thunderstorms,2019-08-30
14475,15,Dry,2019-08-30
14476,16,Sunny,2019-08-30
14477,17,Thunderstorms,2019-08-30
14478,18,Thunderstorms,2019-08-30
14479,19,Humid,2019-08-30
14480,20,Lightning,2019-08-30
14481,21,Lightning,2019-08-30
14482,22,Sunny,2019-08-30
14483,23,Lightning,2019-08-30
14484,24,Breezy,2019-08-30
14485,25,Lightning,2019-08-30
14486,26,Breezy,2019-08-30
14487,27,Breezy,2019-08-30
14488,28,Hot,2019-08-30
14489,29,Breezy,2019-08-30
14490,30,Thunderstorms,2019-08-30
14491,31,Breezy,2019-08-30
14492,32,Thunderstorms,2019-08-30
14493,33,Sunny,2019-08-30
14494,34,Thunderstorms,2019-08-30
14495,35,Sunny,2019-08-30
14496,36,Dry,2019-08-30
14497,37,Dry,2019-08-30
14498,38,Thunderstorms,2019-08-30
14499,39,Sunny,2019-08-30
14500,40,Hot,2019-08-30
14501,41,Humid,2019-08-30
14502,42,Humid,2019-08-30
14503,43,Dry,2019-08-30
14504,44,Sunny,2019-08-30
14505,45,Thunderstorms,2019-08-30
14506,46,Humid,2019-08-30
14507,47,Lightning,2019-08-30
14508,48,Humid,2019-08-30
14509,49,Lightning,2019-08-30
14510,50,Hot,2019-08-30
14511,51,Lightning,2019-08-30
14512,52,Sunny,2019-08-30
14513,53,Breezy,2019-08-30
14514,54,Dry,2019-08-30
14515,55,Thunderstorms,2019-08-30
14516,56,Lightning,2019-08-30
14517,57,Hot,2019-08-30
14518,58,Breezy,2019-08-30
14519,59,Breezy,2019-08-30
14520,60,Thunderstorms,2019-08-30
14521,1,Humid,2019-08-31
14522,2,Sunny,2019-08-31
14523,3,Breezy,2019-08-31
14524,4,Lightning,2019-08-31
14525,5,Hot,2019-08-31
14526,6,Humid,2019-08-31
14527,7,Dry,2019-08-31
14528,8,Humid,2019-08-31
14529,9,Humid,2019-08-31
14530,10,Hot,2019-08-31
14531,11,Humid,2019-08-31
14532,12,Sunny,2019-08-31
14533,13,Hot,2019-08-31
14534,14,Lightning,2019-08-31
14535,15,Lightning,2019-08-31
14536,16,Humid,2019-08-31
14537,17,Dry,2019-08-31
14538,18,Breezy,2019-08-31
14539,19,Humid,2019-08-31
14540,20,Lightning,2019-08-31
14541,21,Lightning,2019-08-31
14542,22,Sunny,2019-08-31
14543,23,Sunny,2019-08-31
14544,24,Lightning,2019-08-31
14545,25,Thunderstorms,2019-08-31
14546,26,Thunderstorms,2019-08-31
14547,27,Sunny,2019-08-31
14548,28,Thunderstorms,2019-08-31
14549,29,Humid,2019-08-31
14550,30,Breezy,2019-08-31
14551,31,Thunderstorms,2019-08-31
14552,32,Thunderstorms,2019-08-31
14553,33,Dry,2019-08-31
14554,34,Dry,2019-08-31
14555,35,Hot,2019-08-31
14556,36,Humid,2019-08-31
14557,37,Thunderstorms,2019-08-31
14558,38,Lightning,2019-08-31
14559,39,Sunny,2019-08-31
14560,40,Breezy,2019-08-31
14561,41,Hot,2019-08-31
14562,42,Breezy,2019-08-31
14563,43,Dry,2019-08-31
14564,44,Lightning,2019-08-31
14565,45,Sunny,2019-08-31
14566,46,Lightning,2019-08-31
14567,47,Thunderstorms,2019-08-31
14568,48,Breezy,2019-08-31
14569,49,Lightning,2019-08-31
14570,50,Hot,2019-08-31
14571,51,Hot,2019-08-31
14572,52,Sunny,2019-08-31
14573,53,Sunny,2019-08-31
14574,54,Thunderstorms,2019-08-31
14575,55,Dry,2019-08-31
14576,56,Hot,2019-08-31
14577,57,Lightning,2019-08-31
14578,58,Dry,2019-08-31
14579,59,Dry,2019-08-31
14580,60,Thunderstorms,2019-08-31
14581,1,Windy,2019-09-01
14582,2,Windy,2019-09-01
14583,3,Rainy,2019-09-01
14584,4,Foggy,2019-09-01
14585,5,Cloudy,2019-09-01
14586,6,Cloudy,2019-09-01
14587,7,Cloudy,2019-09-01
14588,8,Rainy,2019-09-01
14589,9,Foggy,2019-09-01
14590,10,Dry,2019-09-01
14591,11,Misty,2019-09-01
14592,12,Misty,2019-09-01
14593,13,Rainy,2019-09-01
14594,14,Misty,2019-09-01
14595,15,Misty,2019-09-01
14596,16,Foggy,2019-09-01
14597,17,Overcast,2019-09-01
14598,18,Rainy,2019-09-01
14599,19,Rainy,2019-09-01
14600,20,Windy,2019-09-01
14601,21,Misty,2019-09-01
14602,22,Foggy,2019-09-01
14603,23,Foggy,2019-09-01
14604,24,Cloudy,2019-09-01
14605,25,Misty,2019-09-01
14606,26,Dry,2019-09-01
14607,27,Overcast,2019-09-01
14608,28,Rainy,2019-09-01
14609,29,Windy,2019-09-01
14610,30,Dry,2019-09-01
14611,31,Misty,2019-09-01
14612,32,Foggy,2019-09-01
14613,33,Foggy,2019-09-01
14614,34,Overcast,2019-09-01
14615,35,Overcast,2019-09-01
14616,36,Foggy,2019-09-01
14617,37,Cloudy,2019-09-01
14618,38,Cloudy,2019-09-01
14619,39,Rainy,2019-09-01
14620,40,Cloudy,2019-09-01
14621,41,Cloudy,2019-09-01
14622,42,Overcast,2019-09-01
14623,43,Misty,2019-09-01
14624,44,Misty,2019-09-01
14625,45,Foggy,2019-09-01
14626,46,Rainy,2019-09-01
14627,47,Windy,2019-09-01
14628,48,Windy,2019-09-01
14629,49,Rainy,2019-09-01
14630,50,Cloudy,2019-09-01
14631,51,Cloudy,2019-09-01
14632,52,Windy,2019-09-01
14633,53,Dry,2019-09-01
14634,54,Foggy,2019-09-01
14635,55,Cloudy,2019-09-01
14636,56,Misty,2019-09-01
14637,57,Rainy,2019-09-01
14638,58,Dry,2019-09-01
14639,59,Foggy,2019-09-01
14640,60,Windy,2019-09-01
14641,1,Rainy,2019-09-02
14642,2,Rainy,2019-09-02
14643,3,Dry,2019-09-02
14644,4,Foggy,2019-09-02
14645,5,Cloudy,2019-09-02
14646,6,Overcast,2019-09-02
14647,7,Cloudy,2019-09-02
14648,8,Foggy,2019-09-02
14649,9,Misty,2019-09-02
14650,10,Windy,2019-09-02
14651,11,Foggy,2019-09-02
14652,12,Foggy,2019-09-02
14653,13,Dry,2019-09-02
14654,14,Dry,2019-09-02
14655,15,Foggy,2019-09-02
14656,16,Windy,2019-09-02
14657,17,Dry,2019-09-02
14658,18,Foggy,2019-09-02
14659,19,Windy,2019-09-02
14660,20,Misty,2019-09-02
14661,21,Windy,2019-09-02
14662,22,Cloudy,2019-09-02
14663,23,Windy,2019-09-02
14664,24,Rainy,2019-09-02
14665,25,Overcast,2019-09-02
14666,26,Overcast,2019-09-02
14667,27,Dry,2019-09-02
14668,28,Misty,2019-09-02
14669,29,Cloudy,2019-09-02
14670,30,Overcast,2019-09-02
14671,31,Cloudy,2019-09-02
14672,32,Rainy,2019-09-02
14673,33,Dry,2019-09-02
14674,34,Foggy,2019-09-02
14675,35,Windy,2019-09-02
14676,36,Misty,2019-09-02
14677,37,Foggy,2019-09-02
14678,38,Rainy,2019-09-02
14679,39,Foggy,2019-09-02
14680,40,Windy,2019-09-02
14681,41,Windy,2019-09-02
14682,42,Foggy,2019-09-02
14683,43,Foggy,2019-09-02
14684,44,Cloudy,2019-09-02
14685,45,Rainy,2019-09-02
14686,46,Dry,2019-09-02
14687,47,Cloudy,2019-09-02
14688,48,Overcast,2019-09-02
14689,49,Rainy,2019-09-02
14690,50,Windy,2019-09-02
14691,51,Misty,2019-09-02
14692,52,Misty,2019-09-02
14693,53,Overcast,2019-09-02
14694,54,Dry,2019-09-02
14695,55,Foggy,2019-09-02
14696,56,Foggy,2019-09-02
14697,57,Overcast,2019-09-02
14698,58,Windy,2019-09-02
14699,59,Cloudy,2019-09-02
14700,60,Windy,2019-09-02
14701,1,Windy,2019-09-03
14702,2,Foggy,2019-09-03
14703,3,Dry,2019-09-03
14704,4,Dry,2019-09-03
14705,5,Overcast,2019-09-03
14706,6,Dry,2019-09-03
14707,7,Overcast,2019-09-03
14708,8,Rainy,2019-09-03
14709,9,Cloudy,2019-09-03
14710,10,Overcast,2019-09-03
14711,11,Rainy,2019-09-03
14712,12,Cloudy,2019-09-03
14713,13,Overcast,2019-09-03
14714,14,Misty,2019-09-03
14715,15,Cloudy,2019-09-03
14716,16,Rainy,2019-09-03
14717,17,Misty,2019-09-03
14718,18,Foggy,2019-09-03
14719,19,Misty,2019-09-03
14720,20,Rainy,2019-09-03
14721,21,Dry,2019-09-03
14722,22,Misty,2019-09-03
14723,23,Dry,2019-09-03
14724,24,Overcast,2019-09-03
14725,25,Cloudy,2019-09-03
14726,26,Rainy,2019-09-03
14727,27,Dry,2019-09-03
14728,28,Dry,2019-09-03
14729,29,Misty,2019-09-03
14730,30,Rainy,2019-09-03
14731,31,Misty,2019-09-03
14732,32,Foggy,2019-09-03
14733,33,Foggy,2019-09-03
14734,34,Foggy,2019-09-03
14735,35,Overcast,2019-09-03
14736,36,Rainy,2019-09-03
14737,37,Rainy,2019-09-03
14738,38,Dry,2019-09-03
14739,39,Cloudy,2019-09-03
14740,40,Foggy,2019-09-03
14741,41,Dry,2019-09-03
14742,42,Cloudy,2019-09-03
14743,43,Dry,2019-09-03
14744,44,Overcast,2019-09-03
14745,45,Cloudy,2019-09-03
14746,46,Rainy,2019-09-03
14747,47,Windy,2019-09-03
14748,48,Cloudy,2019-09-03
14749,49,Dry,2019-09-03
14750,50,Overcast,2019-09-03
14751,51,Overcast,2019-09-03
14752,52,Rainy,2019-09-03
14753,53,Rainy,2019-09-03
14754,54,Foggy,2019-09-03
14755,55,Foggy,2019-09-03
14756,56,Misty,2019-09-03
14757,57,Dry,2019-09-03
14758,58,Dry,2019-09-03
14759,59,Misty,2019-09-03
14760,60,Windy,2019-09-03
14761,1,Dry,2019-09-04
14762,2,Misty,2019-09-04
14763,3,Windy,2019-09-04
14764,4,Misty,2019-09-04
14765,5,Rainy,2019-09-04
14766,6,Foggy,2019-09-04
14767,7,Misty,2019-09-04
14768,8,Rainy,2019-09-04
14769,9,Foggy,2019-09-04
14770,10,Foggy,2019-09-04
14771,11,Foggy,2019-09-04
14772,12,Windy,2019-09-04
14773,13,Windy,2019-09-04
14774,14,Foggy,2019-09-04
14775,15,Rainy,2019-09-04
14776,16,Rainy,2019-09-04
14777,17,Windy,2019-09-04
14778,18,Windy,2019-09-04
14779,19,Foggy,2019-09-04
14780,20,Cloudy,2019-09-04
14781,21,Misty,2019-09-04
14782,22,Windy,2019-09-04
14783,23,Dry,2019-09-04
14784,24,Windy,2019-09-04
14785,25,Windy,2019-09-04
14786,26,Misty,2019-09-04
14787,27,Dry,2019-09-04
14788,28,Foggy,2019-09-04
14789,29,Misty,2019-09-04
14790,30,Windy,2019-09-04
14791,31,Foggy,2019-09-04
14792,32,Rainy,2019-09-04
14793,33,Foggy,2019-09-04
14794,34,Overcast,2019-09-04
14795,35,Foggy,2019-09-04
14796,36,Cloudy,2019-09-04
14797,37,Windy,2019-09-04
14798,38,Cloudy,2019-09-04
14799,39,Overcast,2019-09-04
14800,40,Rainy,2019-09-04
14801,41,Misty,2019-09-04
14802,42,Cloudy,2019-09-04
14803,43,Foggy,2019-09-04
14804,44,Foggy,2019-09-04
14805,45,Cloudy,2019-09-04
14806,46,Foggy,2019-09-04
14807,47,Cloudy,2019-09-04
14808,48,Foggy,2019-09-04
14809,49,Misty,2019-09-04
14810,50,Misty,2019-09-04
14811,51,Dry,2019-09-04
14812,52,Dry,2019-09-04
14813,53,Windy,2019-09-04
14814,54,Windy,2019-09-04
14815,55,Windy,2019-09-04
14816,56,Rainy,2019-09-04
14817,57,Overcast,2019-09-04
14818,58,Misty,2019-09-04
14819,59,Rainy,2019-09-04
14820,60,Misty,2019-09-04
14821,1,Foggy,2019-09-05
14822,2,Rainy,2019-09-05
14823,3,Dry,2019-09-05
14824,4,Rainy,2019-09-05
14825,5,Windy,2019-09-05
14826,6,Foggy,2019-09-05
14827,7,Cloudy,2019-09-05
14828,8,Cloudy,2019-09-05
14829,9,Windy,2019-09-05
14830,10,Rainy,2019-09-05
14831,11,Misty,2019-09-05
14832,12,Overcast,2019-09-05
14833,13,Overcast,2019-09-05
14834,14,Windy,2019-09-05
14835,15,Windy,2019-09-05
14836,16,Overcast,2019-09-05
14837,17,Overcast,2019-09-05
14838,18,Windy,2019-09-05
14839,19,Foggy,2019-09-05
14840,20,Cloudy,2019-09-05
14841,21,Rainy,2019-09-05
14842,22,Cloudy,2019-09-05
14843,23,Cloudy,2019-09-05
14844,24,Foggy,2019-09-05
14845,25,Rainy,2019-09-05
14846,26,Cloudy,2019-09-05
14847,27,Foggy,2019-09-05
14848,28,Misty,2019-09-05
14849,29,Cloudy,2019-09-05
14850,30,Misty,2019-09-05
14851,31,Cloudy,2019-09-05
14852,32,Foggy,2019-09-05
14853,33,Dry,2019-09-05
14854,34,Misty,2019-09-05
14855,35,Rainy,2019-09-05
14856,36,Windy,2019-09-05
14857,37,Rainy,2019-09-05
14858,38,Rainy,2019-09-05
14859,39,Misty,2019-09-05
14860,40,Overcast,2019-09-05
14861,41,Misty,2019-09-05
