event_id,store_id,event_name,start_date,finish_date
1419,20,Seasonal Discount Event,2023-03-08,2023-03-13
1420,20,Friends and Family Discount Days,2023-04-10,2023-04-16
1421,20,Inventory Liquidation Sale,2023-05-10,2023-05-14
1422,20,Last Chance to Save,2023-06-07,2023-06-10
1423,20,Customer Appreciation Week,2023-07-09,2023-07-15
1424,20,Customer Appreciation Week,2023-08-04,2023-08-07
1425,20,Buy One Get One Free (BOGO) Event,2023-09-04,2023-09-09
1426,20,Flash Sale Frenzy,2023-10-03,2023-10-06
1427,20,Inventory Liquidation Sale,2023-11-01,2023-11-06
1428,20,Midnight Madness,2023-12-02,2023-12-05
1429,20,Inventory Liquidation Sale,2024-01-08,2024-01-12
1430,20,Flash Sale Frenzy,2024-02-03,2024-02-10
1431,20,Inventory Liquidation Sale,2024-03-05,2024-03-12
1432,20,Last Chance to Save,2024-04-06,2024-04-13
1433,20,Last Chance to Save,2024-05-04,2024-05-10
1434,20,Inventory Liquidation Sale,2024-06-05,2024-06-09
1435,20,Mega Sale,2024-07-07,2024-07-10
1436,20,Friends and Family Discount Days,2024-08-08,2024-08-14
1437,20,Seasonal Discount Event,2024-09-08,2024-09-15
1438,20,Inventory Liquidation Sale,2024-10-04,2024-10-11
1439,20,Mega Sale,2024-11-01,2024-11-04
1440,20,Friends and Family Discount Days,2024-12-02,2024-12-06
1441,21,Anniversary Sale,2019-01-06,2019-01-10
1442,21,Manager's Special,2019-02-10,2019-02-14
1443,21,Midnight Madness,2019-03-09,2019-03-13
1444,21,Customer Appreciation Week,2019-04-03,2019-04-07
1445,21,Midnight Madness,2019-05-08,2019-05-14
1446,21,Customer Appreciation Week,2019-06-01,2019-06-06
1447,21,Buy One Get One Free (BOGO) Event,2019-07-09,2019-07-12
1448,21,Grand Opening Celebration,2019-08-04,2019-08-08
1449,21,Buy One Get One Free (BOGO) Event,2019-09-05,2019-09-12
1450,21,Manager's Special,2019-10-10,2019-10-16
1451,21,Mega Sale,2019-11-05,2019-11-11
1452,21,Anniversary Sale,2019-12-05,2019-12-08
1453,21,Seasonal Discount Event,2020-01-03,2020-01-09
1454,21,Friends and Family Discount Days,2020-02-07,2020-02-12
1455,21,Customer Appreciation Week,2020-03-05,2020-03-09
1456,21,Inventory Liquidation Sale,2020-04-10,2020-04-14
1457,21,Midnight Madness,2020-05-10,2020-05-17
1458,21,Inventory Liquidation Sale,2020-06-01,2020-06-05
1459,21,Friends and Family Discount Days,2020-07-05,2020-07-11
1460,21,Friends and Family Discount Days,2020-08-07,2020-08-14
1461,21,Seasonal Discount Event,2020-09-01,2020-09-06
1462,21,Inventory Liquidation Sale,2020-10-07,2020-10-10
1463,21,Anniversary Sale,2020-11-03,2020-11-10
1464,21,Grand Opening Celebration,2020-12-06,2020-12-11
1465,21,Buy One Get One Free (BOGO) Event,2021-01-02,2021-01-09
1466,21,Seasonal Discount Event,2021-02-01,2021-02-06
1467,21,Midnight Madness,2021-03-08,2021-03-14
1468,21,Anniversary Sale,2021-04-03,2021-04-10
1469,21,Manager's Special,2021-05-07,2021-05-13
1470,21,Anniversary Sale,2021-06-06,2021-06-09
1471,21,Midnight Madness,2021-07-06,2021-07-12
1472,21,Flash Sale Frenzy,2021-08-04,2021-08-10
1473,21,Flash Sale Frenzy,2021-09-05,2021-09-11
1474,21,Manager's Special,2021-10-05,2021-10-10
1475,21,Grand Opening Celebration,2021-11-01,2021-11-06
1476,21,Mega Sale,2021-12-06,2021-12-09
1477,21,Friends and Family Discount Days,2022-01-10,2022-01-17
1478,21,Anniversary Sale,2022-02-07,2022-02-12
1479,21,Grand Opening Celebration,2022-03-04,2022-03-08
1480,21,Flash Sale Frenzy,2022-04-07,2022-04-13
1481,21,Last Chance to Save,2022-05-02,2022-05-05
1482,21,Friends and Family Discount Days,2022-06-08,2022-06-15
1483,21,Customer Appreciation Week,2022-07-02,2022-07-06
1484,21,Customer Appreciation Week,2022-08-10,2022-08-14
1485,21,Manager's Special,2022-09-08,2022-09-12
1486,21,Last Chance to Save,2022-10-02,2022-10-08
1487,21,Last Chance to Save,2022-11-05,2022-11-09
1488,21,Flash Sale Frenzy,2022-12-03,2022-12-10
1489,21,Flash Sale Frenzy,2023-01-06,2023-01-10
1490,21,Mega Sale,2023-02-05,2023-02-08
1491,21,Mega Sale,2023-03-08,2023-03-13
1492,21,Inventory Liquidation Sale,2023-04-07,2023-04-10
1493,21,Inventory Liquidation Sale,2023-05-07,2023-05-12
1494,21,Manager's Special,2023-06-08,2023-06-12
1495,21,Flash Sale Frenzy,2023-07-05,2023-07-10
1496,21,Mega Sale,2023-08-09,2023-08-13
1497,21,Grand Opening Celebration,2023-09-07,2023-09-10
1498,21,Inventory Liquidation Sale,2023-10-10,2023-10-17
1499,21,Midnight Madness,2023-11-04,2023-11-09
1500,21,Anniversary Sale,2023-12-09,2023-12-13
1501,21,Seasonal Discount Event,2024-01-04,2024-01-10
1502,21,Mega Sale,2024-02-04,2024-02-10
1503,21,Manager's Special,2024-03-02,2024-03-07
1504,21,Manager's Special,2024-04-10,2024-04-14
1505,21,Grand Opening Celebration,2024-05-07,2024-05-14
1506,21,Grand Opening Celebration,2024-06-07,2024-06-14
1507,21,Anniversary Sale,2024-07-09,2024-07-12
1508,21,Inventory Liquidation Sale,2024-08-10,2024-08-15
1509,21,Grand Opening Celebration,2024-09-06,2024-09-10
1510,21,Anniversary Sale,2024-10-01,2024-10-04
1511,21,Flash Sale Frenzy,2024-11-03,2024-11-09
1512,21,Customer Appreciation Week,2024-12-01,2024-12-08
1513,22,Midnight Madness,2019-01-07,2019-01-10
1514,22,Buy One Get One Free (BOGO) Event,2019-02-08,2019-02-11
1515,22,Last Chance to Save,2019-03-03,2019-03-10
1516,22,Anniversary Sale,2019-04-04,2019-04-08
1517,22,Inventory Liquidation Sale,2019-05-02,2019-05-07
1518,22,Flash Sale Frenzy,2019-06-02,2019-06-06
1519,22,Inventory Liquidation Sale,2019-07-05,2019-07-11
1520,22,Flash Sale Frenzy,2019-08-08,2019-08-15
1521,22,Midnight Madness,2019-09-10,2019-09-14
1522,22,Manager's Special,2019-10-03,2019-10-09
1523,22,Seasonal Discount Event,2019-11-09,2019-11-16
1524,22,Buy One Get One Free (BOGO) Event,2019-12-10,2019-12-15
1525,22,Buy One Get One Free (BOGO) Event,2020-01-03,2020-01-09
1526,22,Grand Opening Celebration,2020-02-03,2020-02-10
1527,22,Midnight Madness,2020-03-04,2020-03-10
1528,22,Seasonal Discount Event,2020-04-10,2020-04-17
1529,22,Midnight Madness,2020-05-03,2020-05-08
1530,22,Anniversary Sale,2020-06-08,2020-06-12
1531,22,Mega Sale,2020-07-02,2020-07-09
1532,22,Customer Appreciation Week,2020-08-10,2020-08-17
1533,22,Friends and Family Discount Days,2020-09-07,2020-09-10
1534,22,Manager's Special,2020-10-09,2020-10-12
1535,22,Last Chance to Save,2020-11-09,2020-11-12
1536,22,Last Chance to Save,2020-12-09,2020-12-16
1537,22,Seasonal Discount Event,2021-01-01,2021-01-06
1538,22,Anniversary Sale,2021-02-10,2021-02-14
1539,22,Midnight Madness,2021-03-07,2021-03-11
1540,22,Inventory Liquidation Sale,2021-04-03,2021-04-08
1541,22,Buy One Get One Free (BOGO) Event,2021-05-06,2021-05-10
1542,22,Flash Sale Frenzy,2021-06-08,2021-06-13
1543,22,Last Chance to Save,2021-07-05,2021-07-09
1544,22,Grand Opening Celebration,2021-08-08,2021-08-12
1545,22,Flash Sale Frenzy,2021-09-08,2021-09-12
1546,22,Flash Sale Frenzy,2021-10-03,2021-10-06
1547,22,Customer Appreciation Week,2021-11-06,2021-11-10
1548,22,Flash Sale Frenzy,2021-12-06,2021-12-09
1549,22,Friends and Family Discount Days,2022-01-07,2022-01-14
1550,22,Last Chance to Save,2022-02-04,2022-02-08
1551,22,Last Chance to Save,2022-03-08,2022-03-13
1552,22,Customer Appreciation Week,2022-04-02,2022-04-05
1553,22,Seasonal Discount Event,2022-05-07,2022-05-12
1554,22,Seasonal Discount Event,2022-06-02,2022-06-08
1555,22,Anniversary Sale,2022-07-09,2022-07-15
1556,22,Flash Sale Frenzy,2022-08-05,2022-08-12
1557,22,Customer Appreciation Week,2022-09-02,2022-09-06
1558,22,Midnight Madness,2022-10-10,2022-10-16
1559,22,Grand Opening Celebration,2022-11-01,2022-11-06
1560,22,Inventory Liquidation Sale,2022-12-06,2022-12-10
1561,22,Manager's Special,2023-01-10,2023-01-16
1562,22,Grand Opening Celebration,2023-02-05,2023-02-11
1563,22,Friends and Family Discount Days,2023-03-02,2023-03-09
1564,22,Friends and Family Discount Days,2023-04-04,2023-04-08
1565,22,Manager's Special,2023-05-01,2023-05-07
1566,22,Flash Sale Frenzy,2023-06-04,2023-06-11
1567,22,Friends and Family Discount Days,2023-07-10,2023-07-13
1568,22,Mega Sale,2023-08-05,2023-08-11
1569,22,Customer Appreciation Week,2023-09-06,2023-09-09
1570,22,Grand Opening Celebration,2023-10-04,2023-10-10
1571,22,Last Chance to Save,2023-11-09,2023-11-14
1572,22,Friends and Family Discount Days,2023-12-07,2023-12-13
1573,22,Seasonal Discount Event,2024-01-07,2024-01-12
1574,22,Customer Appreciation Week,2024-02-10,2024-02-17
1575,22,Last Chance to Save,2024-03-02,2024-03-09
1576,22,Grand Opening Celebration,2024-04-07,2024-04-14
1577,22,Inventory Liquidation Sale,2024-05-07,2024-05-10
1578,22,Seasonal Discount Event,2024-06-03,2024-06-07
1579,22,Midnight Madness,2024-07-07,2024-07-12
1580,22,Buy One Get One Free (BOGO) Event,2024-08-10,2024-08-17
1581,22,Customer Appreciation Week,2024-09-02,2024-09-07
1582,22,Midnight Madness,2024-10-08,2024-10-11
1583,22,Seasonal Discount Event,2024-11-05,2024-11-09
1584,22,Manager's Special,2024-12-05,2024-12-09
1585,23,Buy One Get One Free (BOGO) Event,2019-01-10,2019-01-13
1586,23,Grand Opening Celebration,2019-02-03,2019-02-09
1587,23,Midnight Madness,2019-03-02,2019-03-08
1588,23,Inventory Liquidation Sale,2019-04-08,2019-04-13
1589,23,Seasonal Discount Event,2019-05-05,2019-05-09
1590,23,Flash Sale Frenzy,2019-06-03,2019-06-06
1591,23,Flash Sale Frenzy,2019-07-05,2019-07-09
1592,23,Manager's Special,2019-08-02,2019-08-09
1593,23,Inventory Liquidation Sale,2019-09-04,2019-09-11
1594,23,Friends and Family Discount Days,2019-10-10,2019-10-13
1595,23,Midnight Madness,2019-11-05,2019-11-11
1596,23,Midnight Madness,2019-12-02,2019-12-08
1597,23,Customer Appreciation Week,2020-01-02,2020-01-05
1598,23,Manager's Special,2020-02-03,2020-02-10
1599,23,Customer Appreciation Week,2020-03-09,2020-03-13
1600,23,Seasonal Discount Event,2020-04-09,2020-04-14
1601,23,Anniversary Sale,2020-05-09,2020-05-13
1602,23,Midnight Madness,2020-06-03,2020-06-09
1603,23,Friends and Family Discount Days,2020-07-01,2020-07-06
1604,23,Customer Appreciation Week,2020-08-04,2020-08-09
1605,23,Friends and Family Discount Days,2020-09-04,2020-09-09
1606,23,Manager's Special,2020-10-07,2020-10-11
1607,23,Manager's Special,2020-11-05,2020-11-09
1608,23,Friends and Family Discount Days,2020-12-08,2020-12-11
1609,23,Last Chance to Save,2021-01-02,2021-01-08
1610,23,Midnight Madness,2021-02-04,2021-02-09
1611,23,Buy One Get One Free (BOGO) Event,2021-03-08,2021-03-11
1612,23,Seasonal Discount Event,2021-04-06,2021-04-11
1613,23,Midnight Madness,2021-05-04,2021-05-11
1614,23,Flash Sale Frenzy,2021-06-06,2021-06-11
1615,23,Friends and Family Discount Days,2021-07-08,2021-07-14
1616,23,Mega Sale,2021-08-10,2021-08-14
1617,23,Seasonal Discount Event,2021-09-03,2021-09-06
1618,23,Grand Opening Celebration,2021-10-09,2021-10-13
1619,23,Last Chance to Save,2021-11-10,2021-11-15
1620,23,Customer Appreciation Week,2021-12-09,2021-12-12
1621,23,Flash Sale Frenzy,2022-01-09,2022-01-14
1622,23,Customer Appreciation Week,2022-02-08,2022-02-11
1623,23,Manager's Special,2022-03-09,2022-03-15
1624,23,Last Chance to Save,2022-04-02,2022-04-09
1625,23,Manager's Special,2022-05-09,2022-05-12
1626,23,Grand Opening Celebration,2022-06-03,2022-06-08
1627,23,Buy One Get One Free (BOGO) Event,2022-07-10,2022-07-17
1628,23,Midnight Madness,2022-08-02,2022-08-07
1629,23,Customer Appreciation Week,2022-09-04,2022-09-10
1630,23,Customer Appreciation Week,2022-10-02,2022-10-06
1631,23,Midnight Madness,2022-11-09,2022-11-15
1632,23,Friends and Family Discount Days,2022-12-04,2022-12-10
1633,23,Inventory Liquidation Sale,2023-01-05,2023-01-11
1634,23,Friends and Family Discount Days,2023-02-07,2023-02-10
1635,23,Grand Opening Celebration,2023-03-01,2023-03-06
1636,23,Buy One Get One Free (BOGO) Event,2023-04-04,2023-04-08
1637,23,Inventory Liquidation Sale,2023-05-01,2023-05-07
1638,23,Manager's Special,2023-06-04,2023-06-10
1639,23,Inventory Liquidation Sale,2023-07-02,2023-07-06
1640,23,Inventory Liquidation Sale,2023-08-05,2023-08-11
1641,23,Anniversary Sale,2023-09-07,2023-09-14
1642,23,Customer Appreciation Week,2023-10-04,2023-10-07
1643,23,Flash Sale Frenzy,2023-11-02,2023-11-08
1644,23,Mega Sale,2023-12-10,2023-12-15
1645,23,Anniversary Sale,2024-01-07,2024-01-14
1646,23,Inventory Liquidation Sale,2024-02-03,2024-02-10
1647,23,Grand Opening Celebration,2024-03-08,2024-03-12
1648,23,Anniversary Sale,2024-04-05,2024-04-08
1649,23,Mega Sale,2024-05-07,2024-05-11
1650,23,Last Chance to Save,2024-06-04,2024-06-07
1651,23,Last Chance to Save,2024-07-02,2024-07-08
1652,23,Inventory Liquidation Sale,2024-08-09,2024-08-15
1653,23,Customer Appreciation Week,2024-09-09,2024-09-15
1654,23,Seasonal Discount Event,2024-10-05,2024-10-11
1655,23,Buy One Get One Free (BOGO) Event,2024-11-01,2024-11-04
1656,23,Last Chance to Save,2024-12-03,2024-12-08
1657,24,Customer Appreciation Week,2019-01-04,2019-01-07
1658,24,Inventory Liquidation Sale,2019-02-06,2019-02-11
1659,24,Anniversary Sale,2019-03-05,2019-03-11
1660,24,Friends and Family Discount Days,2019-04-07,2019-04-10
1661,24,Buy One Get One Free (BOGO) Event,2019-05-04,2019-05-11
1662,24,Seasonal Discount Event,2019-06-05,2019-06-08
1663,24,Midnight Madness,2019-07-10,2019-07-16
1664,24,Flash Sale Frenzy,2019-08-07,2019-08-13
1665,24,Customer Appreciation Week,2019-09-05,2019-09-10
1666,24,Inventory Liquidation Sale,2019-10-07,2019-10-14
1667,24,Manager's Special,2019-11-01,2019-11-08
1668,24,Buy One Get One Free (BOGO) Event,2019-12-02,2019-12-07
1669,24,Flash Sale Frenzy,2020-01-06,2020-01-09
1670,24,Last Chance to Save,2020-02-06,2020-02-12
1671,24,Midnight Madness,2020-03-07,2020-03-10
1672,24,Midnight Madness,2020-04-09,2020-04-14
1673,24,Manager's Special,2020-05-06,2020-05-10
1674,24,Mega Sale,2020-06-09,2020-06-13
1675,24,Midnight Madness,2020-07-02,2020-07-06
1676,24,Flash Sale Frenzy,2020-08-10,2020-08-17
1677,24,Grand Opening Celebration,2020-09-08,2020-09-15
1678,24,Midnight Madness,2020-10-05,2020-10-09
1679,24,Customer Appreciation Week,2020-11-09,2020-11-14
1680,24,Last Chance to Save,2020-12-10,2020-12-13
1681,24,Last Chance to Save,2021-01-08,2021-01-14
1682,24,Grand Opening Celebration,2021-02-04,2021-02-11
1683,24,Customer Appreciation Week,2021-03-09,2021-03-15
1684,24,Seasonal Discount Event,2021-04-10,2021-04-14
1685,24,Flash Sale Frenzy,2021-05-06,2021-05-11
1686,24,Midnight Madness,2021-06-08,2021-06-14
1687,24,Midnight Madness,2021-07-07,2021-07-13
1688,24,Flash Sale Frenzy,2021-08-09,2021-08-15
1689,24,Friends and Family Discount Days,2021-09-02,2021-09-08
1690,24,Friends and Family Discount Days,2021-10-07,2021-10-12
1691,24,Midnight Madness,2021-11-06,2021-11-13
1692,24,Customer Appreciation Week,2021-12-06,2021-12-10
1693,24,Last Chance to Save,2022-01-05,2022-01-10
1694,24,Anniversary Sale,2022-02-07,2022-02-14
1695,24,Mega Sale,2022-03-10,2022-03-15
1696,24,Mega Sale,2022-04-03,2022-04-10
1697,24,Buy One Get One Free (BOGO) Event,2022-05-09,2022-05-15
1698,24,Midnight Madness,2022-06-01,2022-06-08
1699,24,Last Chance to Save,2022-07-08,2022-07-12
1700,24,Mega Sale,2022-08-06,2022-08-11
1701,24,Seasonal Discount Event,2022-09-05,2022-09-08
1702,24,Inventory Liquidation Sale,2022-10-10,2022-10-14
1703,24,Seasonal Discount Event,2022-11-10,2022-11-15
1704,24,Midnight Madness,2022-12-02,2022-12-07
1705,24,Last Chance to Save,2023-01-02,2023-01-07
1706,24,Flash Sale Frenzy,2023-02-02,2023-02-07
1707,24,Buy One Get One Free (BOGO) Event,2023-03-05,2023-03-08
1708,24,Last Chance to Save,2023-04-07,2023-04-13
1709,24,Grand Opening Celebration,2023-05-03,2023-05-08
1710,24,Flash Sale Frenzy,2023-06-09,2023-06-14
1711,24,Inventory Liquidation Sale,2023-07-05,2023-07-08
1712,24,Buy One Get One Free (BOGO) Event,2023-08-01,2023-08-06
1713,24,Flash Sale Frenzy,2023-09-08,2023-09-14
1714,24,Anniversary Sale,2023-10-04,2023-10-09
1715,24,Buy One Get One Free (BOGO) Event,2023-11-08,2023-11-14
1716,24,Grand Opening Celebration,2023-12-04,2023-12-07
1717,24,Inventory Liquidation Sale,2024-01-08,2024-01-15
1718,24,Last Chance to Save,2024-02-08,2024-02-13
1719,24,Friends and Family Discount Days,2024-03-01,2024-03-08
1720,24,Anniversary Sale,2024-04-07,2024-04-12
1721,24,Friends and Family Discount Days,2024-05-10,2024-05-15
1722,24,Anniversary Sale,2024-06-08,2024-06-12
1723,24,Midnight Madness,2024-07-05,2024-07-11
1724,24,Friends and Family Discount Days,2024-08-06,2024-08-09
1725,24,Buy One Get One Free (BOGO) Event,2024-09-02,2024-09-05
1726,24,Inventory Liquidation Sale,2024-10-01,2024-10-08
1727,24,Flash Sale Frenzy,2024-11-10,2024-11-14
1728,24,Flash Sale Frenzy,2024-12-01,2024-12-08
1729,25,Flash Sale Frenzy,2019-01-06,2019-01-09
1730,25,Seasonal Discount Event,2019-02-04,2019-02-11
1731,25,Anniversary Sale,2019-03-01,2019-03-05
1732,25,Last Chance to Save,2019-04-06,2019-04-09
1733,25,Friends and Family Discount Days,2019-05-02,2019-05-07
1734,25,Inventory Liquidation Sale,2019-06-05,2019-06-11
1735,25,Flash Sale Frenzy,2019-07-10,2019-07-17
1736,25,Anniversary Sale,2019-08-06,2019-08-11
1737,25,Customer Appreciation Week,2019-09-03,2019-09-07
1738,25,Inventory Liquidation Sale,2019-10-09,2019-10-13
1739,25,Seasonal Discount Event,2019-11-10,2019-11-13
1740,25,Buy One Get One Free (BOGO) Event,2019-12-10,2019-12-16
1741,25,Customer Appreciation Week,2020-01-08,2020-01-13
1742,25,Customer Appreciation Week,2020-02-07,2020-02-14
1743,25,Buy One Get One Free (BOGO) Event,2020-03-05,2020-03-09
1744,25,Grand Opening Celebration,2020-04-04,2020-04-08
1745,25,Midnight Madness,2020-05-04,2020-05-11
1746,25,Mega Sale,2020-06-05,2020-06-11
1747,25,Customer Appreciation Week,2020-07-02,2020-07-09
1748,25,Anniversary Sale,2020-08-04,2020-08-09
1749,25,Mega Sale,2020-09-04,2020-09-07
1750,25,Mega Sale,2020-10-03,2020-10-08
1751,25,Friends and Family Discount Days,2020-11-04,2020-11-07
1752,25,Friends and Family Discount Days,2020-12-07,2020-12-10
1753,25,Grand Opening Celebration,2021-01-05,2021-01-10
1754,25,Last Chance to Save,2021-02-01,2021-02-05
1755,25,Customer Appreciation Week,2021-03-10,2021-03-14
1756,25,Buy One Get One Free (BOGO) Event,2021-04-02,2021-04-08
1757,25,Manager's Special,2021-05-08,2021-05-12
1758,25,Midnight Madness,2021-06-05,2021-06-09
1759,25,Seasonal Discount Event,2021-07-01,2021-07-07
1760,25,Friends and Family Discount Days,2021-08-09,2021-08-13
1761,25,Friends and Family Discount Days,2021-09-09,2021-09-13
1762,25,Friends and Family Discount Days,2021-10-07,2021-10-10
1763,25,Grand Opening Celebration,2021-11-04,2021-11-11
1764,25,Flash Sale Frenzy,2021-12-04,2021-12-07
1765,25,Mega Sale,2022-01-07,2022-01-13
1766,25,Manager's Special,2022-02-09,2022-02-12
1767,25,Manager's Special,2022-03-02,2022-03-05
1768,25,Mega Sale,2022-04-01,2022-04-05
1769,25,Midnight Madness,2022-05-09,2022-05-16
1770,25,Midnight Madness,2022-06-07,2022-06-14
1771,25,Manager's Special,2022-07-08,2022-07-11
1772,25,Manager's Special,2022-08-03,2022-08-08
1773,25,Inventory Liquidation Sale,2022-09-10,2022-09-15
1774,25,Midnight Madness,2022-10-06,2022-10-12
1775,25,Buy One Get One Free (BOGO) Event,2022-11-05,2022-11-08
1776,25,Friends and Family Discount Days,2022-12-10,2022-12-14
1777,25,Customer Appreciation Week,2023-01-05,2023-01-11
1778,25,Seasonal Discount Event,2023-02-03,2023-02-10
1779,25,Grand Opening Celebration,2023-03-04,2023-03-11
1780,25,Last Chance to Save,2023-04-07,2023-04-11
1781,25,Buy One Get One Free (BOGO) Event,2023-05-01,2023-05-05
1782,25,Midnight Madness,2023-06-09,2023-06-14
1783,25,Last Chance to Save,2023-07-03,2023-07-06
1784,25,Midnight Madness,2023-08-02,2023-08-08
1785,25,Manager's Special,2023-09-06,2023-09-13
1786,25,Friends and Family Discount Days,2023-10-05,2023-10-10
1787,25,Anniversary Sale,2023-11-10,2023-11-13
1788,25,Last Chance to Save,2023-12-01,2023-12-05
1789,25,Last Chance to Save,2024-01-06,2024-01-12
1790,25,Flash Sale Frenzy,2024-02-09,2024-02-15
1791,25,Last Chance to Save,2024-03-04,2024-03-11
1792,25,Customer Appreciation Week,2024-04-04,2024-04-11
1793,25,Manager's Special,2024-05-02,2024-05-05
1794,25,Grand Opening Celebration,2024-06-08,2024-06-12
1795,25,Midnight Madness,2024-07-04,2024-07-11
1796,25,Flash Sale Frenzy,2024-08-08,2024-08-14
1797,25,Customer Appreciation Week,2024-09-04,2024-09-09
1798,25,Mega Sale,2024-10-01,2024-10-05
1799,25,Seasonal Discount Event,2024-11-05,2024-11-12
1800,25,Grand Opening Celebration,2024-12-07,2024-12-14
